KillID,SolarSystemID,Time,VName,VShip,VDamage
36234204,30000261,27/01/2014 09:54:00,WurmPriest,Republic Fleet Firetail,3663
36234171,30000263,27/01/2014 09:50:00,TIGER888,Capsule,486
36234158,30000263,27/01/2014 09:49:00,TIGER888,Crow,2808
36234151,30000263,27/01/2014 09:48:00,Alren Anterre,Stiletto,2563
36233983,30000265,27/01/2014 09:30:00,Alren Anterre,Ishtar,72324
36233968,30000265,27/01/2014 09:29:00,Forget Myface,Malediction,2112
36233690,30000248,27/01/2014 08:57:00,Butters xStotch,Small Mobile Siphon Unit,78117
36233663,30000248,27/01/2014 08:52:00,Butters xStotch,Small Mobile Siphon Unit,80254
36233578,30000268,27/01/2014 08:44:00,Blood-And-Sand Taranogas,Rattlesnake,63532
36233494,30000250,27/01/2014 08:34:00,Asswadi Atavuli,Sabre,6961
36231639,30000315,27/01/2014 05:30:00,Tpamu4,Leopard,481
36231643,30000315,27/01/2014 05:30:00,Tpamu4,Capsule,410
36230739,30000257,27/01/2014 04:21:00,,Sovereignty Blockade Unit,20630287
36230720,30000265,27/01/2014 04:20:00,Loci Sabage,Iteron Mark V,1704
36230725,30000265,27/01/2014 04:20:00,Loci Sabage,Capsule,463
36230591,30000319,27/01/2014 04:11:00,Sliver Demon,Hawk,5245
36230594,30000319,27/01/2014 04:11:00,Wicked Garden,Vagabond,16585
36230580,30000319,27/01/2014 04:10:00,DatGuyC Barviainen,Crow,1666
36230542,30000318,27/01/2014 04:08:00,Ruko Okur,Ishkur,2453
36230544,30000318,27/01/2014 04:08:00,Ruko Okur,Capsule,461
36230472,30000319,27/01/2014 04:02:00,Crash Course,Sabre,6263
36229959,30000250,27/01/2014 03:31:00,Digital Cell,Tornado,6523
36229467,30000322,27/01/2014 03:02:00,Jkeeper,Vagabond,8061
36229202,30000250,27/01/2014 02:48:00,Skincut Ralata,Deimos,24722
36228533,30000250,27/01/2014 02:10:00,Levi Dariahn,Helios,1656
36228535,30000250,27/01/2014 02:10:00,Levi Dariahn,Capsule,454
36227922,30000321,27/01/2014 01:32:00,Arthyr Edius,Capsule,445
36227829,30000321,27/01/2014 01:28:00,Numenor Balmenor,Falcon,9543
36227813,30000250,27/01/2014 01:27:00,Stan Lento,Taranis,1739
36227782,30000321,27/01/2014 01:25:00,Arthyr Edius,Manticore,1129
36227793,30000321,27/01/2014 01:25:00,sgtrockport,Manticore,1209
36227780,30000321,27/01/2014 01:25:00,Dagny Jameson,Nemesis,1258
36227778,30000321,27/01/2014 01:24:00,RoseDNA,Rapier,16705
36227126,30000250,27/01/2014 00:46:00,SpankerOfAnkle,Legion,27283
36227031,30000250,27/01/2014 00:40:00,Zuzundro,Heretic,3409
36226706,30000284,27/01/2014 00:22:00,SEVI MATUA,Capsule,383
36226343,30000250,27/01/2014 00:03:00,Algalion Ghorkhan,Capsule,431
36226319,30000250,27/01/2014 00:01:00,Algalion Ghorkhan,Caracal,7092
36225923,30000284,26/01/2014 23:42:00,Quintadecimani,Purifier,2114
36225208,30000321,26/01/2014 23:07:00,Lord666,Wolf,3879
36225196,30000321,26/01/2014 23:06:00,Honen,Thrasher,5609
36224609,30000245,26/01/2014 22:46:00,iovi Hashur,Capsule,432
36224551,30000245,26/01/2014 22:42:00,iovi Hashur,Magnate,987
36224150,30000252,26/01/2014 22:24:00,Selecta Rasta,Buzzard,1371
36224025,30000250,26/01/2014 22:19:00,ian Hakomairos,Capsule,383
36223983,30000250,26/01/2014 22:17:00,ian Hakomairos,Ibis,517
36223514,30000255,26/01/2014 22:00:00,Divone,Capsule,408
36223433,30000255,26/01/2014 21:58:00,Divone,Cormorant,2607
36223072,30000300,26/01/2014 21:47:00,daria2war,Capsule,415
36222963,30000250,26/01/2014 21:43:00,Nigel Gray,Capsule,432
36222965,30000298,26/01/2014 21:43:00,daria2war,Leopard,477
36222911,30000250,26/01/2014 21:41:00,Nigel Gray,Heron,930
36222614,30000252,26/01/2014 21:33:00,Scofield Warbringer,Capsule,438
36222582,30000252,26/01/2014 21:32:00,Scofield Warbringer,Anathema,1593
36222305,30000231,26/01/2014 21:24:00,Niomaxx Ovdavios,Manticore,2677
36222129,30000250,26/01/2014 21:18:00,Maniacus,Vagabond,14678
36221743,30000250,26/01/2014 21:07:00,Treyso Banza Alabel,Venture,1544
36221583,30000284,26/01/2014 21:03:00,Crystal Skor,Capsule,384
36221529,30000284,26/01/2014 21:02:00,Crystal Skor,Reaper,490
36219706,30000250,26/01/2014 20:14:00,Drek Taron,Wolf,2296
36219743,30000250,26/01/2014 20:14:00,Drek Taron,Capsule,448
36218873,30000238,26/01/2014 19:57:00,Nuppo Dust,Capsule,421
36218833,30000238,26/01/2014 19:56:00,Nuppo Dust,Helios,1860
36218731,30000256,26/01/2014 19:54:00,Azual Fallen,Heron,826
36218756,30000256,26/01/2014 19:54:00,Azual Fallen,Capsule,404
36217739,30000252,26/01/2014 19:28:00,Zach Donnell,Eris,5185
36217329,30000252,26/01/2014 19:17:00,lady vess,Thrasher,2817
36216946,30000250,26/01/2014 19:07:00,Divone,Capsule,408
36216915,30000250,26/01/2014 19:06:00,Divone,Cormorant,2575
36216774,30000250,26/01/2014 19:01:00,Ellie Silvergaze,Capsule,401
36216754,30000250,26/01/2014 19:00:00,Ellie Silvergaze,Heron,860
36216537,30000240,26/01/2014 18:54:00,ono jiao,Capsule,452
36216481,30000240,26/01/2014 18:52:00,ono jiao,Thorax,5344
36216338,30000250,26/01/2014 18:48:00,Veronica Nalelmir,Executioner,1933
36216341,30000250,26/01/2014 18:48:00,Marzek83,Dramiel,7227
36216294,30000250,26/01/2014 18:47:00,Viatan Velic,Stiletto,4184
36216133,30000250,26/01/2014 18:43:00,Artaziel Solette,Capsule,424
36216070,30000250,26/01/2014 18:41:00,Artaziel Solette,Catalyst,3466
36215983,30000250,26/01/2014 18:38:00,Bruunhilde,Capsule,460
36215937,30000250,26/01/2014 18:36:00,Bruunhilde,Stabber,20129
36215724,30000250,26/01/2014 18:30:00,Juckel,Hawk,2395
36215469,30000250,26/01/2014 18:24:00,Lane Isimazu,Capsule,416
36215459,30000250,26/01/2014 18:23:00,Lane Isimazu,Heron,838
36214806,30000252,26/01/2014 18:04:00,Sizeem Highguard,Capsule,384
36214766,30000252,26/01/2014 18:03:00,Sizeem Highguard,Velator,524
36212677,30000250,26/01/2014 16:58:00,GORKOMXO3 GORKOMXO3,Capsule,413
36212634,30000250,26/01/2014 16:56:00,GORKOMXO3 GORKOMXO3,Magnate,952
36212046,30000250,26/01/2014 16:38:00,Preparataon H,Hound,954
36212053,30000250,26/01/2014 16:38:00,Preparataon H,Capsule,435
36211507,30000250,26/01/2014 16:21:00,Ambien Adventurer,Capsule,426
36210877,30000252,26/01/2014 16:01:00,Alo Issier,Capsule,399
36210854,30000252,26/01/2014 16:00:00,Alo Issier,Velator,501
36210164,30000250,26/01/2014 15:27:00,omcocumesme skayoker,Condor,2094
36210141,30000250,26/01/2014 15:26:00,Azellas Starpoint,Wolf,3284
36210050,30000247,26/01/2014 15:21:00,Kutris,Jaguar,5310
36209579,30000263,26/01/2014 15:04:00,Nani Umida,Capsule,435
36208410,30000318,26/01/2014 14:06:00,,Energy Neutralizing Battery,1651177
36208381,30000318,26/01/2014 14:05:00,,Small Pulse Laser Battery,138424
36208336,30000318,26/01/2014 14:03:00,,Energy Neutralizing Battery,201314
36208333,30000318,26/01/2014 14:03:00,,Energy Neutralizing Battery,593078
36208238,30000318,26/01/2014 14:00:00,,Medium Pulse Laser Battery,834095
36208164,30000318,26/01/2014 13:57:00,,Amarr Control Tower,15292290
36208117,30000250,26/01/2014 13:55:00,Sh0nsu,Thorax,13168
36208095,30000250,26/01/2014 13:54:00,Zuzundro,Purifier,1190
36208106,30000250,26/01/2014 13:54:00,SpankerOfAnkle,Dragoon,3390
36207713,30000318,26/01/2014 13:37:00,KitCat 01,Navitas,1195
36207491,30000252,26/01/2014 13:25:00,ian Hakomairos,Capsule,383
36206698,30000318,26/01/2014 12:40:00,CompleteFailure,Ishtar,18730
36206640,30000318,26/01/2014 12:37:00,Steve Caldwell,Merlin,2757
36206632,30000318,26/01/2014 12:37:00,KitCat 01,Slasher,2648
36206642,30000318,26/01/2014 12:37:00,Rufus Mc owen,Merlin,3239
36206635,30000318,26/01/2014 12:37:00,kippig,Ishtar,41755
36206275,30000318,26/01/2014 12:12:00,Antillies wedge,Ishtar,12141
36206258,30000318,26/01/2014 12:11:00,Realm Walker,Ishtar,13422
36206158,30000308,26/01/2014 12:04:00,Pinkamena Diana,Capsule,413
