KillID,AName,AShip,AWeapom,ASecurity,ADamage
36599791,Buster Hyman Vherokior,Panther,Panther,-3.4,414
36599791,Serenum,Sin,Garde I,1.6,327
36599791,Duto Vydroun,Sin,Sin,-9.6,303
36599791,Sarek Minyatar,Panther,800mm Repeating Cannon II,-9.3,285
36599791,spaceking7591,Manticore,Scourge Rage Torpedo,-9.2,278
36599791,Duramah,Hound,Caldari Navy Inferno Torpedo,-10,219
36599791,Reck0ner,Redeemer,Mega Pulse Laser II,-9.2,196
36599791,freeakstar,Redeemer,Imperial Navy Heavy Energy Neutralizer,-1,0
36599786,Buster Hyman Vherokior,Panther,Dual 650mm Repeating Cannon II,-3.354196,933
36599786,Duto Vydroun,Sin,Hammerhead II,-9.6,168
36599786,Duramah,Hound,Warp Disruptor II,-10,0
36599786,spaceking7591,Manticore,Warp Scrambler II,-9.2,0
36599786,Sarek Minyatar,Panther,500W Infectious Power System Malfunction,-9.3,0
36599786,Mr Bio,Sin,Ion Blaster Cannon II,-9.8,0
36599786,Lady Selic,Tengu,X5 Prototype Engine Enervator,4.8,0
36599786,Cybus Max,Redeemer,Republic Fleet Warp Scrambler,-10,0
36599786,freeakstar,Redeemer,Heavy Energy Neutralizer II,-1,0
36599786,TrouserDeagle,Sin,Fleeting Propulsion Inhibitor I,-9.9,0
36599775,Asakura Manji,Sin,Garde II,-8.599972,387
36599775,Serenum,Sin,Garde I,1.6,1656
36599775,Sarek Minyatar,Panther,Panther,-9.3,1179
36599775,Duto Vydroun,Sin,Hammerhead II,-9.6,941
36599775,Reck0ner,Redeemer,Redeemer,-9.2,845
36599775,Buster Hyman Vherokior,Panther,Panther,-3.4,478
36599775,recloose,Sin,Garde II,-5.8,470
36599775,Switch 4,Panther,Panther,-10,248
36599775,deadly badger,Redeemer,Redeemer,-9.8,232
36599775,Cybus Max,Redeemer,Redeemer,-10,198
36599775,TrouserDeagle,Sin,425mm Railgun II,-9.9,0
36599775,Duramah,Hound,Kapteyn Sensor Array Inhibitor I,-10,0
36599775,Romulus Janus,Phobos,Warp Disruption Field Generator I,4.4,0
36599775,Lady Selic,Tengu,Republic Fleet Warp Disruptor,4.8,0
36599769,Buster Hyman Vherokior,Panther,Dual 650mm Repeating Cannon II,-3.354196,2004
36599769,deadly badger,Redeemer,Redeemer,-9.8,3125
36599769,Switch 4,Panther,Panther,-10,2754
36599769,Sarek Minyatar,Panther,Panther,-9.3,2015
36599769,Asakura Manji,Sin,Garde II,-8.6,1855
36599769,Mr Bio,Sin,Garde II,-9.8,1341
36599769,recloose,Sin,Garde II,-5.8,1255
36599769,TrouserDeagle,Sin,Garde II,-9.9,748
36599769,Reck0ner,Redeemer,Redeemer,-9.2,573
36599769,Duto Vydroun,Sin,Sin,-9.6,489
36599769,freeakstar,Redeemer,Imperial Navy Heavy Energy Neutralizer,-1,0
36599769,Lady Selic,Tengu,Republic Fleet Warp Disruptor,4.8,0
36599769,Duramah,Hound,Prototype 'Arbalest' Torpedo Launcher,-10,0
36598005,Jessica Moore,Stabber Fleet Issue,Valkyrie II,-0.5728465,10089
36598005,Matarella,Ishtar,Bouncer II,4.2,4363
36597841,Jessica Moore,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-0.5728465,9664
36597841,Buff Oksaras,Scythe Fleet Issue,Hobgoblin II,-1.3,876
36597733,G Genetic,Ishtar,425mm AutoCannon II,-1.109509,121
36597733,Airia Linn,Ishtar,Ishtar,-2.2,280
36597733,An'Dee,Jaguar,Jaguar,-1.1,60
36597733,phillydra,Vagabond,Warp Disruptor II,-1.3,0
36597733,Dylan Reem,Deimos,Stasis Webifier II,-1.1,0
36597733,M0535,Vagabond,Warp Disruptor II,-0.4,0
36597682,phillydra,Vagabond,220mm Vulcan AutoCannon II,-1.262911,1683
36597682,M0535,Vagabond,Vagabond,-0.4,1356
36597682,An'Dee,Jaguar,Jaguar,-1.1,873
36597682,G Genetic,Ishtar,Ishtar,-1.1,44
36597682,Airia Linn,Ishtar,425mm AutoCannon II,-2.2,0
36597565,phillydra,Vagabond,220mm Vulcan AutoCannon II,-1.262911,440
36597565,An'Dee,Jaguar,Jaguar,-1.1,439
36597565,M0535,Vagabond,Warrior II,-0.4,249
36597565,Dylan Reem,Deimos,Warp Scrambler II,-1.1,126
36597253,TBG32,Stratios,425mm AutoCannon II,5.004914,438
36597253,Systrom,Sabre,J5b Phased Prototype Warp Scrambler I,-2.1,0
36597253,Grainsalt,Falcon,250mm Railgun II,5,0
36597253,Raser11111,Rapier,Stasis Webifier II,3.7,0
36597191,Paolo BraBra,Claw,280mm Howitzer Artillery II,5.002294,3932
36597191,,Scourge Torpedo,#System,0,251451
36597191,lUCY lINN,Malediction,Experimental TE-2100 Light Missile Launcher,-4.2,3967
36597191,Hilara Who,Malediction,Caldari Navy Mjolnir Light Missile,5,3500
36597191,BOBLEFOUHAHA,Malediction,Light Missile Launcher II,4.8,2512
36597191,Lyshaena,Crow,Caldari Navy Scourge Light Missile,1.9,963
36597175,Raser11111,Rapier,720mm Howitzer Artillery II,3.651237,830
36597175,Systrom,Sabre,Sabre,-2.1,2609
36597175,Xinthoramin,Stratios,Garde II,5,1795
36597175,Grainsalt,Falcon,ECM - Spatial Destabilizer II,5,0
36596175,Sudo Genk,Cormorant,Modal Light Neutron Particle Accelerator I,0.03731144,282
36596175,Mai Baticore,Coercer,Coercer,-1.6,178
36596175,Proust Kor,Thrasher,J5b Phased Prototype Warp Scrambler I,0.2,0
36596175,Ishther Raym,Merlin,Stasis Webifier I,0.3,0
36596175,Axtu Axturiax,Rifter,J5b Phased Prototype Warp Scrambler I,0.5,0
36596175,Ferk Jenkins,Heretic,Faint Warp Disruptor I,2,0
36596117,Proust Kor,Thrasher,200mm Light 'Scout' Autocannon I,0.2193092,441
36596117,Mai Baticore,Coercer,Coercer,-1.6,1002
36596117,Herumel Wheatley,Thrasher,Thrasher,0,474
36596117,Ishther Raym,Merlin,Merlin,0.3,455
36596117,Lana Wendel,Condor,Caldari Navy Scourge Light Missile,0.9,441
36596117,Hexabor DiUr,Catalyst,Catalyst,0.1,359
36596117,Ferk Jenkins,Heretic,Faint Warp Disruptor I,2,233
36596117,Sudo Genk,Cormorant,Cormorant,0,150
36596117,Axtu Axturiax,Rifter,Rifter,0.5,60
36595495,Skywalker Smokey,Republic Fleet Firetail,125mm Gatling AutoCannon II,0.04992968,899
36595495,,Guristas Supremacist,#System,0,42
36594446,Krops Vont,Sabre,150mm Light AutoCannon II,2.94611,233
36594446,Jim Augus,Ishtar,Ishtar,0.7,240
36594446,DaJokr,Scimitar,Warrior II,-1.8,123
36594446,GDNebu,Ishtar,150mm Light AutoCannon II,1.4,0
36594446,bmorefunny,#System,Initiated Harmonic Warp Scrambler I,-1.9,0
36594446,locutus82,Ishtar,Civilian Gatling Pulse Laser,5,0
36594446,Valcourt,Malediction,Warp Disruptor II,-1.8,0
36594446,Turd Destroyer,Sabre,Faint Epsilon Warp Scrambler I,3.6,0
36594388,locutus82,Ishtar,Imperial Navy Curator,5.001823,6385
36594388,,Scourge Cruise Missile,#System,0,27992
36594388,Krops Vont,Sabre,Sabre,2.9,4660
36594388,Turd Destroyer,Sabre,Sabre,3.6,2810
36594388,bmorefunny,Crow,Caldari Navy Scourge Light Missile,-1.9,2036
36594388,DaJokr,Scimitar,Warrior II,-1.8,656
36594388,Dietrich III,Scimitar,Warrior II,3.4,531
36594388,Jim Augus,Ishtar,Ishtar,0.7,140
36594388,Valcourt,Malediction,Warp Disruptor II,-1.8,0
36592561,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.352568,411
36592497,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.352568,898
36591772,Khador Vess,Crow,Caldari Navy Scourge Light Missile,0.1841919,369
36591743,Khador Vess,Crow,Caldari Navy Scourge Light Missile,0.1841919,475
36591641,Sgt Clyde,Claw,280mm Howitzer Artillery II,5.00413,88
36591641,Gaia Jane,Claw,Claw,1,310
36591641,Sergant Clyde,Claw,Warp Disruptor II,-2.3,0
36591609,Sgt Clyde,Claw,280mm Howitzer Artillery II,5.00413,468
36591609,Sergant Clyde,Claw,Claw,-2.3,337
36591609,Gaia Jane,Claw,280mm Howitzer Artillery II,1,0
36591023,Dxella,Claw,280mm Howitzer Artillery II,2.95474,2605
36591023,Gaia Jane,Claw,Claw,1,3856
36591023,Sergant Clyde,Claw,Claw,-2.3,1866
36591030,Gaia Jane,Claw,280mm Howitzer Artillery II,0.977204,437
36591044,Sergant Clyde,Claw,280mm Howitzer Artillery II,-2.269887,3127
36591044,Dxella,Claw,Claw,3,2125
36591044,Sgt Clyde,Claw,280mm Howitzer Artillery II,5,1616
36591044,Gaia Jane,Claw,Claw,1,840
36591048,Gaia Jane,Claw,280mm Howitzer Artillery II,0.977204,437
36590450,Jessica Moore,Vexor Navy Issue,Berserker II,-0.5728465,18898
36590358,Jessica Moore,Vexor Navy Issue,200mm AutoCannon II,-0.5728465,3194
36590332,Voddno,Crow,Guristas Scourge Light Missile,0.1171366,881
36589917,Bane Shydow,Condor,Scourge Fury Light Missile,4.976531,37
36589917,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.4,408
36589917,sHanQ Myteia,Enyo,'Arbalest' Rocket Launcher I,2.3,0
36589909,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.352568,1266
36589909,sandan321,Vagabond,Vagabond,5,268
36589909,sHanQ Myteia,Enyo,Light Ion Blaster II,2.3,0
36589909,Bane Shydow,Condor,Warp Disruptor II,5,0
36589910,Johny stakiller,Blackbird,Caldari Navy Scourge Heavy Missile,5.003668,36
36589910,Bane Shydow,Condor,Warp Disruptor II,5,315
36589910,sHanQ Myteia,Enyo,'Arbalest' Rocket Launcher I,2.3,44
36589869,Bane Shydow,Condor,Scourge Fury Light Missile,4.976531,452
36589869,sHanQ Myteia,Enyo,Caldari Navy Mjolnir Rocket,2.3,133
36589777,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.352568,407
36589773,Bane Shydow,Condor,Scourge Fury Light Missile,4.976531,898
36589773,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.4,1009
36589127,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.546087,368
36589127,sandan321,Vagabond,Vagabond,5,92
36589127,Bane Shydow,Condor,Warp Disruptor II,5,0
36589127,Johny stakiller,Blackbird,Heavy Missile Launcher II,5,0
36589127,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.4,0
36589093,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.546087,2622
36589093,sHanQ Myteia,Enyo,Enyo,2.3,4882
36589093,sandan321,Vagabond,Vagabond,5,2463
36589093,Bane Shydow,Condor,Scourge Fury Light Missile,5,1488
36589093,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.4,1050
36589093,Johny stakiller,Blackbird,Enfeebling Phase Inversion ECM I,5,0
36588978,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.546087,347
36588978,sHanQ Myteia,Enyo,Caldari Navy Mjolnir Rocket,2.3,79
36588943,sandan321,Vagabond,425mm AutoCannon II,5.006942,5976
36588943,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.5,4868
36588943,Bane Shydow,Condor,Warp Disruptor II,5,2243
36588943,sHanQ Myteia,Enyo,Caldari Navy Mjolnir Rocket,2.3,1656
36588943,Yngvarr Khshayarsha,Caracal,Caldari Navy Nova Light Missile,-0.2,372
36588053,Bane Shydow,Condor,Scourge Fury Light Missile,4.976531,320
36588053,sHanQ Myteia,Enyo,Caldari Navy Mjolnir Rocket,2.3,88
36588053,Juckel,Stabber,Warp Disruptor II,2.5,0
36588031,Juckel,Stabber,220mm Vulcan AutoCannon II,2.546087,497
36588031,Bane Shydow,Condor,Scourge Fury Light Missile,5,362
36588031,PLlskln,#System,Mobile Small Warp Disruptor I,3.1,0
36588019,Buzz Dura,Crow,Caldari Navy Scourge Light Missile,5.004083,2546
36588019,Bereklefou,Broadsword,Broadsword,4.7,3926
36588019,BOBLEFOUHAHA,Malediction,Caldari Navy Scourge Light Missile,4.8,2994
36588019,XbereklefouX,Capsule,Praetor II,5,1063
36588015,Crash Course,Vagabond,Warrior II,5.002458,18943
36588015,SuperJrOBC,Ishkur,Hobgoblin II,2.7,907
36587925,Airimar,Tengu,Caldari Navy Mjolnir Heavy Missile,3.234955,2855
36587925,,Scourge Cruise Missile,#System,0,15113
36587925,dinox69,Vengeance,Mjolnir Rage Rocket,-2.6,3310
36587925,Hyu ChipSter,Jaguar,Jaguar,-0.8,2790
36587925,Sbrodor,Crow,Mjolnir Rage Rocket,1.8,2311
36587925,Davide Primo,Vengeance,Mjolnir Rage Rocket,-1,1571
36587925,Axl Rapture,Crow,Warp Disruptor II,-9.5,1376
36587925,Asdrom,Vengeance,Mjolnir Javelin Rocket,4.1,663
36587925,Mirtillo,Hawk,Caldari Navy Mjolnir Rocket,-1.7,206
36587925,Tabu Bombadil,Malediction,Warp Disruptor II,4.4,0
36587825,sHanQ Myteia,Enyo,Light Ion Blaster II,2.314222,109
36587825,Bane Shydow,Condor,Scourge Fury Light Missile,5,289
36587779,sHanQ Myteia,Enyo,Light Ion Blaster II,2.314222,532
36587779,Bane Shydow,Condor,Scourge Fury Light Missile,5,275
36586807,EddieRio,Imperial Navy Slicer,Small Focused Pulse Laser II,-1.865069,1532
36586807,Atwa Awta,Imperial Navy Slicer,Imperial Navy Slicer,-2,395
36586381,sandan321,Myrmidon,Heavy Ion Blaster II,5.006942,411
36586381,Yun Kuai,Keres,Keres,-3.7,9
36586381,Juckel,Cerberus,Warp Disruptor II,2.5,0
36586381,Tim Garrison,Hurricane,Warp Disruptor II,0.6,0
36586381,sHanQ Myteia,Stabber Fleet Issue,Fleeting Propulsion Inhibitor I,2.3,0
36586381,Bane Shydow,Cyclone,Warp Disruptor II,5,0
36586361,Bane Shydow,Cyclone,Caldari Navy Mjolnir Heavy Assault Missile,4.976531,406
36586361,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.5,1118
36586361,Tim Garrison,Hurricane,Hurricane,0.6,636
36586361,sHanQ Myteia,Stabber Fleet Issue,Stabber Fleet Issue,2.3,594
36586361,,Guristas Obliterator,#System,0,257
36586361,Yun Kuai,Keres,Keres,-3.7,225
36586255,sHanQ Myteia,Stabber Fleet Issue,Dual 180mm AutoCannon II,2.314222,266
36586255,Yun Kuai,Keres,Keres,-3.7,205
36586255,Bane Shydow,Cyclone,Warp Disruptor II,5,0
36586255,Tim Garrison,Hurricane,X5 Prototype Engine Enervator,0.6,0
36586193,Yun Kuai,Keres,75mm Gatling Rail II,-3.687382,211
36586193,sHanQ Myteia,Stabber Fleet Issue,Faint Epsilon Warp Scrambler I,2.3,211
36586193,Bane Shydow,Cyclone,Warp Disruptor II,5,0
36586193,Juckel,Cerberus,Warp Disruptor II,2.5,0
36586193,Tim Garrison,Hurricane,220mm Vulcan AutoCannon II,0.6,0
36586180,sHanQ Myteia,Stabber Fleet Issue,Dual 180mm AutoCannon II,2.314222,259
36586180,Yun Kuai,Keres,Keres,-3.7,526
36586180,Bane Shydow,Cyclone,Warrior II,5,381
36586180,Juckel,Cerberus,Scourge Rage Heavy Assault Missile,2.5,208
36586180,Tim Garrison,Hurricane,220mm Vulcan AutoCannon II,0.6,0
36585740,Bane Shydow,Cyclone,Warrior II,4.976531,820
36585740,Yun Kuai,Keres,Warp Disruptor II,-3.7,230
36584940,Juckel,Cerberus,Nova Rage Heavy Assault Missile,2.546087,12298
36584940,sandan321,Myrmidon,Wasp II,5,8119
36584940,Tim Garrison,Hurricane,Hurricane,0.6,3690
36584940,Narciso Bello,#System,Light Missile Launcher II,4.7,1068
36584878,sHanQ Myteia,Astero,Warrior II,2.314222,407
36584841,sHanQ Myteia,Astero,Warrior II,2.314222,955
36584397,Serena Morgan,Celestis,Hobgoblin II,1.872459,1822
36584397,,Scourge Rocket,#System,0,39980
36584397,PiLINchi,Ishtar,Curator II,-8.8,5475
36584397,Randolph Sykes,Rapier,Rapier,-0.7,0
36584397,DISSNET,Stiletto,Warp Disruptor II,-2.1,0
36584397,xBOPOHx1,Ishtar,Curator II,-6.4,0
36584397,Explosive Mix,Ishtar,Curator II,-1.4,0
36583448,PiLINchi,Ishtar,Garde II,-8.812284,13562
36583448,Explosive Mix,Ishtar,Garde II,-1.4,8479
36583448,DISSNET,Stiletto,Warp Disruptor II,-2.1,0
36583228,Kid0n,Stiletto,150mm Light AutoCannon II,0.154836,2504
36582814,Thorzine,Ishtar,Berserker II,-0.6862481,4497
36582814,Zequather,Vagabond,Vagabond,-0.9,5282
36582814,GULL,Stabber Fleet Issue,425mm AutoCannon II,4.7,2735
36582814,SikPuppy,Cynabal,Warrior II,-5.6,1620
36582814,Adam LeAce,Vagabond,Vagabond,5,1472
36582814,Lyshaena,Crow,Caldari Navy Scourge Light Missile,1.8,1438
36582814,Diskordya,Manticore,Guristas Scourge Torpedo,3,1395
36582814,Toedmage Charante,Caracal,Mjolnir Rage Heavy Assault Missile,1.9,1250
36582814,Toma,Stiletto,Stiletto,-7,591
36582814,Luskan Telamon,Cynabal,Cynabal,-2.5,439
36582814,Thua Thal,Huginn,Huginn,5,92
36582814,Keine D Ahnung,Ares,125mm Railgun II,5,0
36580396,Zalver,Onyx,Scourge Rage Heavy Assault Missile,5.004201,11096
36579885,Dark Rum,Enyo,Light Neutron Blaster II,2.611596,11433
36579051,jon20080920,Ishtar,Curator II,5.007958,410
36579051,FireKiss,#System,Mobile Large Warp Disruptor I,5,0
36579024,UAxSunShine,Chimera,Warrior II,1.076764,618
36578342,SikPuppy,Cynabal,Warrior II,-5.60735,2833
36578342,Naipsirc Leahcim,Cynabal,Cynabal,-1.6,8327
36578342,Thorzine,Vexor Navy Issue,Stasis Webifier II,-0.7,0
36578343,Sliver Demon,Capsule,Mjolnir Rage Heavy Assault Missile,5.000995,10337
36578343,Crash Course,Capsule,Federation Navy Stasis Webifier,5,15228
36578325,Naipsirc Leahcim,Cynabal,720mm Howitzer Artillery II,-1.566206,3158
36578325,Thorzine,Vexor Navy Issue,Berserker II,-0.7,12716
36578325,SikPuppy,Cynabal,Warrior II,-5.6,4120
36578266,Thorzine,Vexor Navy Issue,Berserker II,-0.6862481,21344
36578266,SikPuppy,Cynabal,Warrior II,-5.6,26426
36578266,Naipsirc Leahcim,Cynabal,Cynabal,-1.6,18168
36578202,Nerochi,Drake,Scourge Heavy Missile,5.002612,407
36578202,Visrite,Blackbird,ECM - Phase Inverter II,4.7,0
36578209,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,453
36578209,FireKiss,#System,Mobile Large Warp Disruptor I,5,0
36578210,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,421
36578210,FireKiss,#System,Mobile Large Warp Disruptor I,5,0
36578181,Sliver Demon,Scythe Fleet Issue,Warrior II,5.000995,445
36578182,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,1355
36578186,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,1351
36578186,FireKiss,#System,Mobile Large Warp Disruptor I,5,0
36578176,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,3041
36578132,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,1015
36578132,jon20080920,Ishtar,Garde II,5,1898
36578132,concretechiken,Onyx,Heavy Missile Launcher II,5,0
36578140,Blitz Hacker,Wolf,200mm AutoCannon II,5.003581,391
36578119,Blitz Hacker,Wolf,200mm AutoCannon II,5.003581,2761
36578129,jon20080920,Ishtar,Garde II,5.007958,1305
36578129,jonjacob,Cerberus,Scourge Fury Light Missile,5,2756
36578129,concretechiken,Onyx,Warp Disruption Field Generator I,5,0
36578114,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,4941
36578059,Chorgat,Sabre,125mm Gatling AutoCannon II,3.9958,1207
36578054,MinionA13X,Vagabond,425mm AutoCannon II,-0.7422388,435
36578027,MinionA13X,Vagabond,425mm AutoCannon II,-0.7422388,2007
36578027,PLlskln,#System,Mobile Small Warp Disruptor I,3.1,0
36577982,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,6030
36577982,Crash Course,Tempest Fleet Issue,Warrior II,5,3129
36577982,jon20080920,Ishtar,Dread Guristas Warp Scrambler,5,0
36577981,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,2876
36577970,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,1679
36577970,,Small Pulse Laser Battery,#System,0,0
36577936,Crash Course,Tempest Fleet Issue,Warrior II,5.002458,4640
36577899,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,2251
36577870,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,429
36577848,Crash Course,Tempest Fleet Issue,Dual 650mm Repeating Cannon II,5.002458,593
36577848,jonjacob,Cerberus,Scourge Fury Light Missile,5,790
36577848,jon20080920,Ishtar,Garde II,5,0
36577783,Maledictis Confutatis,Thrasher,200mm Light Carbine Repeating Cannon I,1.307655,1223
36577783,Blitz Hacker,Wolf,Wolf,5,3758
36577783,Taskini,Talwar,Caldari Navy Nova Light Missile,1,2350
36577783,Jaime Lauren,Thrasher,Thrasher,4.5,1679
36577783,Cyclo Hexanol,Thrasher,Thrasher,-0.4,1131
36577783,BuyWonderBread,Thrasher,Thrasher,3.3,568
36577783,Deathzone Maken,Blackbird,Warrior II,5,443
36577783,Drebin Mazor,Slasher,Slasher,0.7,105
36577783,Crimson Draufgange,Rifter,Rifter,1.4,54
36577783,Bubonj Chent-Shi,Rifter,Fleeting Propulsion Inhibitor I,1.4,0
36577783,Inhalation ironfist,Thrasher,200mm Light Carbine Repeating Cannon I,3,0
36577770,Cyclo Hexanol,Thrasher,150mm Light Gallium Machine Gun,-0.4349287,620
36577770,Blitz Hacker,Wolf,Wolf,5,884
36577770,Taskini,Talwar,Caldari Navy Nova Light Missile,1,775
36577770,Crimson Draufgange,Rifter,Rifter,1.4,58
36577770,Inhalation ironfist,Thrasher,Thrasher,3,28
36577770,Deathzone Maken,Blackbird,'Hypnos' Multispectral ECM I,5,0
36577770,Maledictis Confutatis,Thrasher,200mm Light Carbine Repeating Cannon I,1.3,0
36577774,Cyclo Hexanol,Thrasher,150mm Light Gallium Machine Gun,-0.4349287,459
36577774,Crimson Draufgange,Rifter,200mm Light Gallium Machine Gun,1.4,0
36573038,Murphy Pilgrim,Scythe Fleet Issue,425mm AutoCannon II,-1.864136,423
36573026,Murphy Pilgrim,Scythe Fleet Issue,425mm AutoCannon II,-1.864136,1960
36572586,M-i-D,Claw,200mm AutoCannon II,5.001389,434
36572586,Flevari Bentusi,Sabre,Warp Disrupt Probe,3,0
36572586,LeeMaro,Vagabond,Warp Scrambler II,-0.5,0
36572586,Ognelom Rus,Proteus,Domination Warp Scrambler,2.9,0
36572586,Predator 666,Dominix,Heavy Diminishing Power System Drain I,1.2,0
36572587,kashkaisha,Ishtar,Garde II,3.167101,14950
36572587,,Scourge Cruise Missile,#System,0,8664
36572569,Ognelom Rus,Proteus,Heavy Electron Blaster II,2.881656,1442
36572569,M-i-D,Claw,Claw,5,4499
36572569,LeeMaro,Vagabond,Vagabond,-0.5,4274
36572569,Flevari Bentusi,Sabre,Warp Scrambler II,3,2114
36572569,Predator 666,Dominix,Heavy Unstable Power Fluctuator I,1.2,0
36572564,MU Kurlyz,Augoror Navy Issue,Heavy Pulse Laser II,-0.9434382,10752
36572564,,Dire Pithum Nullifier,#System,0,5217
36572564,Nodire Hermetz,Stratios,Curator II,5,3391
36572564,Benjamin Hamburg,Ares,Faint Epsilon Warp Scrambler I,0,1107
36572564,CtrlFreak,Cynabal,Cynabal,3.8,566
36572533,CtrlFreak,Cynabal,425mm AutoCannon II,3.815197,2886
36572533,Nodire Hermetz,Stratios,Garde II,5,11298
36572533,,Pith Usurper,#System,0,2539
36572533,MU Kurlyz,Augoror Navy Issue,Heavy Pulse Laser II,-0.9,1168
36572533,Benjamin Hamburg,Ares,Light Ion Blaster II,0,457
36571909,Sliver Demon,Sacrilege,Mjolnir Rage Heavy Assault Missile,5.000995,12302
36571852,Sliver Demon,Sacrilege,Mjolnir Rage Heavy Assault Missile,5.000995,12212
36571773,Sliver Demon,Sacrilege,Mjolnir Rage Heavy Assault Missile,5.000995,13492
36570874,Columbus 69,Taranis,Light Neutron Blaster II,2.385388,576
36567672,merlin ranger,Daredevil,Light Neutron Blaster II,0.4451521,384
36567672,Grim DeGrim,Stiletto,Faint Warp Disruptor I,2.6,0
36567635,merlin ranger,Daredevil,Light Neutron Blaster II,0.4451521,1582
36567635,Grim DeGrim,Stiletto,Faint Warp Disruptor I,2.6,0
36566908,merlin ranger,Daredevil,Light Neutron Blaster II,0.4451521,1714
36566908,Grim DeGrim,Stiletto,125mm Gatling AutoCannon II,2.6,0
36566593,Nodire Hermetz,Stratios,Curator II,5.005731,950
36566593,CtrlFreak,Cynabal,Cynabal,3.8,441
36566602,CtrlFreak,Cynabal,425mm AutoCannon II,3.815197,439
36566357,Gudius II N-Meistriii,Rupture,720mm Howitzer Artillery II,3.480473,458
36566376,Excesse,Tengu,Scourge Precision Heavy Missile,-9.09364,299
36566376,Hindeloop TurakIII,Capsule,720mm Howitzer Artillery II,-8.9,223
